2018-01-13 00:00:00	BBCNEWS	39	BBCNEWS_20180113_000000_	IRAN NUCLEAR DEAL
2018-01-13 00:49:00	FOXNEWSW	37	FOXNEWSW_20180113_000000_The_Story_With_Martha_MacCallum/start/2940	)NYA HARDING'S AGENT QUITS; SAYS HARDING WANTED MONEY. OM REPORTERS WHO ASK ABOUT 1994 NANCY KERRIGAN A'ITACK. . W\n{EGON SPORTS JOURNALIST WHO HAS COVERED TONYA HARDING. FOR YEARS SPEAKS OUT; NOT A FAN OF NEW \"I, TONYA\" FILM. . W
2018-01-13 00:50:00	CNNW	8	CNNW_20180113_000000_Erin_Burnett_OutFront/start/3000	@Repatha-. . (evalommnb) W\".\nAsk your doctor or visit Repatha.com
2018-01-13 00:51:00	FOXNEWSW	42	FOXNEWSW_20180113_000000_The_Story_With_Martha_MacCallum/start/3060	DNYA HARDING BACK IN THE SPOTLIGHT\n{EGON SPORTS JOURNALIST WHO HAS COVERED TONYA HARDING. FOR YEARS SPEAKS OUT; NOT A FAN OF NEW \"I, TONYA\" FILM. . W
2018-01-13 00:52:00	FOXNEWSW	24	FOXNEWSW_20180113_000000_The_Story_With_Martha_MacCallum/start/3120	{EGON SPORTS JOURNALIST WHO HAS COVERED TONYA HARDING. FOR YEARS SPEAKS OUT; NOT A FAN OF NEW \"I, TONYA\" FILM. . W\nDNYA HARDING BACK IN THE SPOTLIGHT\n> JULIE VADER | JOURNALIST, \"FIRE ON ICE\" CO-AUTHOR. . {EGON SPORTS JOURNALIST WHO HAS COVERED...
2018-01-13 00:53:00	CNNW	62	CNNW_20180113_000000_Erin_Burnett_OutFront/start/3180	WSJ: TRUMP LAWYER ARRANGED $13OK PAYMENT. FOR PORN STAR'S SILENCE A MONTH BEFORE 2O16 ELECTION
2018-01-13 00:53:00	MSNBCW	29	MSNBCW_20180113_000000_Hardball_With_Chris_Matthews/start/3180	fTELL ME SOMETHING
2018-01-13 00:54:00	FOXNEWSW	16	FOXNEWSW_20180113_000000_The_Story_With_Martha_MacCallum/start/3240	)NYA HARDING'S AGENT QUITS; SAYS HARDING WANTED MONEY. OM REPORTERS WHO ASK ABOUT 1994 NANCY KERRIGAN A'ITACK A. . W\n{EGON SPORTS JOURNALIST WHO HAS COVERED TONYA HARDING. FOR YEARS SPEAKS OUT; NOT A FAN OF NEW \"I, TONYA\" FILM. . W
2018-01-13 00:56:00	FOXNEWSW	14	FOXNEWSW_20180113_000000_The_Story_With_Martha_MacCallum/start/3360	Join for Free
2018-01-13 00:57:00	CNNW	57	CNNW_20180113_000000_Erin_Burnett_OutFront/start/3420	THE CONTROVERSY OVER BIG-GAME HUNTING: DOES IT CONSERVE WILDLIFE?\nTHE CONTROVERSY OVER BIG-GAME HUNTING: DOES IT CONSERVE WILDLIFE?. . Prashant Khetan Born Free USA
2018-01-13 01:00:00	CNNW	43	CNNW_20180113_000000_Erin_Burnett_OutFront/start/3600	HE SAID, HE SAID, HE SAID
2018-01-13 01:02:00	MSNBCW	21	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/120	Ll; THIS IS\nMI H' ELWOLFF\nU.N., African countries blast Trump's 'racist' wo. angry global backlash
2018-01-13 01:03:00	CNNW	55	CNNW_20180113_010000_Anderson_Cooper_360/start/180	HE SAID, HE SAID, HE SAID\nHE SAID HE SAID HE SAID. . Sen. Dick Durbin D Illinois
2018-01-13 01:04:00	BBCNEWS	22	BBCNEWS_20180113_010000_BBC_News/start/240	US IRAN SANCTIONS. Trump signs sanctions waiver - \"for last time\"\nCHURCHES IN CHILE ATTACKED. Catholic churches damaged ahead O! papal visit\nUS AMBASSADOR TO PANAMA RESIGNS. John Feeley: 'No longer...
2018-01-13 01:04:00	CNNW	62	CNNW_20180113_010000_Anderson_Cooper_360/start/240	HE SAID, HE SAID, HE SAID
2018-01-13 01:04:00	MSNBCW	11	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/240	SEN. DICK DURBIN l Eli\u2019dk\ufb02'\u00e9\ufb01\ufb01c wmp
2018-01-13 01:05:00	BBCNEWS	10	BBCNEWS_20180113_010000_BBC_News/start/300	NEW FOCUS FOR FACEBOOK
2018-01-13 01:05:00	MSNBCW	49	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/300	I, ,1\u201c. THIS IS\nSEN. DICK DURBIN l Eli\u2019dk\ufb02'\u00e9\ufb01\ufb01c wmp
2018-01-13 01:06:00	CNNW	36	CNNW_20180113_010000_Anderson_Cooper_360/start/360	HE SAID, HE SAID, HE SAID\nMANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK
2018-01-13 01:06:00	FOXNEWSW	19	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/360	TRUMP: NEVER SAID ANYTHING ABOUT HAITIANS. OTHER THAN HAITI IS PQOR, TROUBLEP COUNTRY. . H fnn\u00a7nkf\nWMADE COMMENTS IN OVAL OFFICE MEETING\n.UMP: PROBABLY SHOULD RECORD FUTURE MEETINGS
2018-01-13 01:07:00	BBCNEWS	5	BBCNEWS_20180113_010000_BBC_News/start/420	FRANK FERGUSON. Head of Special Crime, CPS
2018-01-13 01:07:00	MSNBCW	38	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/420	REP. MAXINE WATERS ' (D) CALIFORNIA\nSEN. DURBIN: TRUMP CALLED AFRICAN NATIONS \"SHITHOLES\u201d\nTRUMP IGNORES SHOUTED QUESTION: \"ARE YOU A RACIST?\u201d
2018-01-13 01:08:00	CNNW	31	CNNW_20180113_010000_Anderson_Cooper_360/start/480	PRES. TRUMP, OTHERS IN MEETING OFFER DIFFERENT ACCOUNTS\nMANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK
2018-01-13 01:08:00	FOXNEWSW	11	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/480	TRUMP: WHY ARE WE HAVING ALL THESE PEOPLE. FROM S--THOLE COUNTRIES COME HERE?. . fnn\u00a7nkf\nTRUMP: WHY ARE WE HAVING ALL THESE PEOPLE. FROM S--THOLE COUNTRIES COME HERE?. . u fnn\u00a7nkf
2018-01-13 01:09:00	MSNBCW	62	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/540	GOP LEADERS LARGELY SILENT OVER TRUMP'S \"SHITHOLE\" SLUR
2018-01-13 01:10:00	BBCNEWS	4	BBCNEWS_20180113_010000_BBC_News/start/600	Lord KERSLAKE. Chair, Manchester Arena Review
2018-01-13 01:10:00	MSNBCW	27	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/600	SPEAKER RYAN: TRUMP SHITHOLE COMMENT \"UNHELPFUL\"\nGOP LEADERS LARGELY SILENT OVER TRUMP'S \"SHITHOLE\" SLUR\nREP. MAXINE WATERS ' (D) CALIFORNIA
2018-01-13 01:11:00	FOXNEWSW	13	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/660	P JASON NICHOLS I UNIVERSITY OF MARYLAND PROFESSOR. . TRUMP: WHY ARE WE HAVING ALL THESE PEOPLE. FpnM <--1'Hn| I: ml INTDIFQ mMI: HFDF?\nTRUMP: WHY ARE WE HAVING ALL THESE PEOPLE. FROM S--THOLE COUNTRIES COME HERE?. . fnn\u00a7n11f
2018-01-13 01:11:00	MSNBCW	22	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/660	REP. MAXINE WATERS ' (D) CALIFORNIA\nREP. JOHN LEWIS PLANS TO SKIP TRUMP\u2019S. STATF O|: THF UNION AFer \"SHITHOI F\" SI up\nSPEAKER RYAN: TRUMP SHITHOLE COMMENT \"UNHELPFUL\
2018-01-13 01:13:00	FOXNEWSW	14	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/780	I\u00bb VICTOR DAVIS HANSON J HOOVER INSTITUTION I. . TRUMP: WHY ARE WE HAVING ALL THESE PEOPLE. FpnM <--1'Hn| I: ml INTDIFQ mMI: HFDF?\n1* VICTOR DAVIS HANSON I HOOVER INSTITUTION I. . UMP: THE LANGUAGE USED BY ME AT DACA MTG WAS. Tnl mu m IT 11-\": WM mm' 'n-u: I Anal...
2018-01-13 01:13:00	MSNBCW	40	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/780	GOP LEADERS LARGELY SILENT OVER TRUMP'S \"SHITHOLE\" SLUR\nSTAFF WRITER. JELANI COBB THF NFW vnpKFp\nREP. JOHN LEWIS PLANS TO SKIP TRUMP\u2019S. STATF O|: THF UNION \u201c=er \"SHITHOI F\" SI up
2018-01-13 01:14:00	BBCNEWS	7	BBCNEWS_20180113_010000_BBC_News/start/840	fn\ufb01dmdm lo \u00ab mumm-. c\ufb02m\ufb02
2018-01-13 01:14:00	MSNBCW	53	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/840	GOP LEADERS LARGELY SILENT OVER TRUMP'S \"SHITHOLE\" SLUR
2018-01-13 01:15:00	BBCNEWS	4	BBCNEWS_20180113_010000_BBC_News/start/900	CHUKA UMUNNA MP. Labour
2018-01-13 01:15:00	CNNW	37	CNNW_20180113_010000_Anderson_Cooper_360/start/900	MANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK\nWSJ: TRUMP LAWYER ARRANGED $13OK PAYMENT FOR. PORN STAR'S SILENCE A MONTH BEFORE 2O16 ELECTION
2018-01-13 01:16:00	MSNBCW	47	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/960	SEN. DURBIN: TRUMP CALLED AFRICAN NATIONS \"SHITHOLES\u201d\nSTAFF WRITER. JELANI COBB THF NFW vnpKFp\nSEN. DURBIN: TRUMP ASKED \"WHY DO WE NEED MORE HAITIANS?\
2018-01-13 01:17:00	MSNBCW	41	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/1020	SEN. DURBIN: TRUMP ASKED \"WHY DO WE NEED MORE HAITIANS?\"\nFMR. ADVISOR TO RUBIO &. LANHEE CHEN POMNFV DPFQIDFNTIAI ('AMDAIGNS\nSTAFF WRITER. JELANI COBB THF NFW vnpKFp
2018-01-13 01:18:00	CNNW	3	CNNW_20180113_010000_Anderson_Cooper_360/start/1080	Comparison based on minimum labeled dosing.
2018-01-13 01:18:00	FOXNEWSW	12	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/1080	sleep A number;
2018-01-13 01:18:00	MSNBCW	46	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/1080	SEN. DURBIN: TRUMP ASKED \"WHY DO WE NEED MORE HAITIANS?\"\nTRUMP & STORMY
2018-01-13 01:19:00	CNNW	34	CNNW_20180113_010000_Anderson_Cooper_360/start/1140	MANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK
2018-01-13 01:19:00	MSNBCW	8	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/1140	THIS IS THE PRESIDENT
2018-01-13 01:21:00	CNNW	26	CNNW_20180113_010000_Anderson_Cooper_360/start/1260	MANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK\nPRES. TRUMP, OTHERS IN MEETING OFFER DIFFERENT ACCOUNTS\nMANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK. . Phil Mattinqlv...
2018-01-13 01:22:00	CNNW	28	CNNW_20180113_010000_Anderson_Cooper_360/start/1320	MANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK\nMANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK. . Phil Mattinqlv QW Congressional Correspondent\nPRES. TRUMP, OTHERS IN...
2018-01-13 01:22:00	FOXNEWSW	8	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/1320	EDIA MELTDOWN OVER TRUMP 'S--THOLE' REMARKS
2018-01-13 01:22:00	MSNBCW	33	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/1320	TRUMP IGNORES SHOUTED QUESTION: \"ARE YOU A RACIST?\u201d\nSEN. RICHARD BLUMENTHAL I (D) CONNECTICUT
2018-01-13 01:24:00	CNNW	30	CNNW_20180113_010000_Anderson_Cooper_360/start/1440	PRES. TRUMP, OTHERS IN MEETING OFFER DIFFERENT ACCOUNTS\nMANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK\nPRES. TRUMP OTHERS IN MEETING OFFER DIFFERENT ACCOUNTS. . David Gerqen...
2018-01-13 01:24:00	MSNBCW	11	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/1440	SOURCE: US. DEPARTMENT OF DEFENSE\nGOP LEADERS LARGELY SILENT OVER TRUMP'S \"SHITHOLE\" SLUR\nSEN. DURBIN: TRUMP CALLED AFRICAN NATIONS \"SHITHOLES\u201d\nTRUMP IGNORES SHOUTED...
2018-01-13 01:26:00	CNNW	36	CNNW_20180113_010000_Anderson_Cooper_360/start/1560	MANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK\nPRES. TRUMP, OTHERS IN MEETING OFFER DIFFERENT ACCOUNTS\nPRES. TRUMP \"LOVES\" CONTROVERSY OVER \"SHITHOLE\" REMARK
2018-01-13 01:26:00	MSNBCW	44	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/1560	GOP LEADERS LARGELY SILENT OVER TRUMP'S \"SHITHOLE\" SLUR\nSEN. RICHARD BLUMENTHAL I (D) CONNECTICUT
2018-01-13 01:27:00	CNNW	31	CNNW_20180113_010000_Anderson_Cooper_360/start/1620	PRES. TRUMP \"LOVES\" CONTROVERSY OVER \"SHITHOLE\" REMARK\nMANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK\nPRES. TRUMP \"LOVES\" CONTROVERSY OVER \"SHITHOLE\" REMARK. . David Gerqen...
2018-01-13 01:27:00	MSNBCW	18	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/1620	GOP LEADERS LARGELY SILENT OVER TRUMP'S \"SHITHOLE\" SLUR
2018-01-13 01:29:00	CNNW	30	CNNW_20180113_010000_Anderson_Cooper_360/start/1740	PRES. TRUMP, OTHERS IN MEETING OFFER DIFFERENT ACCOUNTS\nMANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK\nMANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK. . David Axelrod...
2018-01-13 01:30:00	BBCNEWS	17	BBCNEWS_20180113_010000_BBC_News/start/1800	OUTRAGE OVER TRUMP COMMENTS\n.uw\". . MUSIC
2018-01-13 01:30:00	CNNW	62	CNNW_20180113_010000_Anderson_Cooper_360/start/1800	MANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK
2018-01-13 01:30:00	FOXNEWSW	4	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/1800	FUSION GPS TESTIMONY REVEALS ATTEMPT. TO KILL OFF FBI' S CLINTON INVESTIGATION. . _' fnn\u00a7nkf
2018-01-13 01:31:00	BBCNEWS	31	BBCNEWS_20180113_013000_Click/start/60	IRAN NUCLEAR DEAL
2018-01-13 01:31:00	CNNW	19	CNNW_20180113_010000_Anderson_Cooper_360/start/1860	MANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK\nREACTION IN TRUMP COUNTRY TO HIS \"SHITHOLE\" REMARK
2018-01-13 01:35:00	CNNW	44	CNNW_20180113_010000_Anderson_Cooper_360/start/2100	WSJ: TRUMP LAWYER ARRANGED $13OK PAYMENT. FOR PORN STAR'S SILENCE A MONTH BEFORE 2O16 ELECTION\nSUNDAY. T R O P H '7\u2019 9p. . ET/PT\nJim Sciutto
2018-01-13 01:35:00	MSNBCW	9	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/2100	WSJ: ADULT FILM STAR PAID $13O,OOO TO KEEP. s\" FNT ABOUT SFXIIAI FNCOUNTFD WITH TDUMD
2018-01-13 01:36:00	MSNBCW	31	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/2160	WSJ: ADULT FILM STAR PAID $13O,OOO TO KEEP. s\" FNT Annlrr SFXUAI FNCOUNTFD WITH TDUMD\nWSJ: ADULT FILM STAR PAID $13O,OOO TO KEEP. Sll FNT Annlrr SFXIIAI FNCOUNTFD WITH TDUMD
2018-01-13 01:37:00	CNNW	9	CNNW_20180113_010000_Anderson_Cooper_360/start/2220	IN THEATERS JANUARY '\nREACTION IN TRUMP COUNTRY TO HIS \"SHITHOLE\" REMARK\nWSJ: TRUMP LAWYER ARRANGED $13OK PAYMENT. FOR PORN STAR'S SILENCE A MONTH BEFORE...
2018-01-13 01:37:00	FOXNEWSW	15	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/2220	I\u2014-. -|OUSE RENEWS SURVEILLANCE LAW \
2018-01-13 01:38:00	CNNW	23	CNNW_20180113_010000_Anderson_Cooper_360/start/2280	IN THEATERS JANUARY '
2018-01-13 01:38:00	MSNBCW	32	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/2280	WSJ: ADULT FILM STAR PAID $13O,OOO TO KEEP. Sll FNT ABOUT SFXUAI FNCOUNTFD WITH TDUMD\nWSJ: ADULT FILM STAR PAID $13O,OOO TO KEEP. s\" FNT Annlrr SFXIIAI FNCOUNTFD WITH TDUMD
2018-01-13 01:40:00	CNNW	16	CNNW_20180113_010000_Anderson_Cooper_360/start/2400	DOCUMENTS RELEASED ON VEGAS SHOOTING
2018-01-13 01:40:00	MSNBCW	13	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/2400	THIS IS THE PRESIDENT
2018-01-13 01:43:00	CNNW	57	CNNW_20180113_010000_Anderson_Cooper_360/start/2580	DOCUMENTS RELEASED ON VEGAS SHOOTING\nPRES. TRUMP HAS FIRST OFFICIAL PHYSICAL: WENT \"EXCEPTIONALLY WELL\
2018-01-13 01:45:00	CNNW	49	CNNW_20180113_010000_Anderson_Cooper_360/start/2700	WH DOCTOR: THE PRESIDENT IS IN \"EXCELLENT HEALTH'I\nWH DOCTOR: THE PRESIDENT IS IN \"EXCELLENT HEALTH\". . Dr. Saniav Gupta OW Chief Medical Correspondent
2018-01-13 01:45:00	FOXNEWSW	4	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/2700	M PROTESTIS DURING PLEDGE OF ALLEGIANCE
2018-01-13 01:47:00	FOXNEWSW	7	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/2820	b BRUCE FRANKS D | MISSOURI STATE REP. . BLACK LIVES MATI'ER ACTIVIST. mnw A Mlccnl ml CTATF p|=p
2018-01-13 01:47:00	MSNBCW	6	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/2820	Dreatne. . .Right'
2018-01-13 01:48:00	CNNW	27	CNNW_20180113_010000_Anderson_Cooper_360/start/2880	888-247-27O3 may
2018-01-13 01:49:00	FOXNEWSW	7	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/2940	b BRUCE FRANKS D | MISSOURI STATE REP. . BLACK LIVES MATI'ER ACTIVIST. nnw A Mlccnl ml CTATF p|=p\nEM PROTESTS DURING PLEDGE OF ALLEGIANCE
2018-01-13 01:50:00	MSNBCW	5	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/3000	U.N., African countries blast Trump's 'racist' wor. angry global backlash
2018-01-13 01:51:00	CNNW	23	CNNW_20180113_010000_Anderson_Cooper_360/start/3060	MANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK\nSUNDAY. T R O P H Y 9p. . ET/PT\nPRES. TRUMP, OTHERS IN MEETING OFFER DIFFERENT ACCOUNTS
2018-01-13 01:51:00	FOXNEWSW	11	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/3060	b DAVE PORTNOY | BARSTOOL SPORTS FOUNDER
2018-01-13 01:53:00	CNNW	34	CNNW_20180113_010000_Anderson_Cooper_360/start/3180	PRES. TRUMP, OTHERS IN MEETING OFFER DIFFERENT ACCOUNTS\nMANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK\nMANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK. . Gene Robinson...
2018-01-13 01:53:00	FOXNEWSW	24	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/3180	THE FAILING NFL\nTHE FAILING NFL. . _ A 'rnr'vwn FAD! cnm rnninke. W
2018-01-13 01:54:00	CNNW	16	CNNW_20180113_010000_Anderson_Cooper_360/start/3240	MANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK\nCNN FILM \"TROPHY\" EXPLORES BIG GAME HUNTING\nPRES. TRUMP, OTHERS IN MEETING OFFER DIFFERENT ACCOUNTS\nMANY REPUBLICANS SILENT ON PRES....
2018-01-13 01:54:00	FOXNEWSW	3	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/3240	. THE FAILING NFL \\
2018-01-13 01:54:00	MSNBCW	47	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/3240	H HMRESPECT
2018-01-13 01:57:00	MSNBCW	48	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/3420	Ii MRESPECT\nMARIA HINOJOSA l ESSE?E\u00a5i%\ufb01?\u20acADUCER
2018-01-13 01:58:00	CNNW	22	CNNW_20180113_010000_Anderson_Cooper_360/start/3480	CNN FILM \"TROPHY\" EXPLORES BIG GAME HUNTING\nCNN FILM \"TROPHY\" EXPLORES BIG GAME HUNTING. . Jack Hanna Twitter: @JunqleJackHanna
2018-01-13 01:58:00	MSNBCW	18	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/3480	Id M RESPECT\np \u2019. I! M RESPECT\n. \u2019_ I! M RESPECT
2018-01-13 01:59:00	FOXNEWSW	7	FOXNEWSW_20180113_010000_Tucker_Carlson_Tonight/start/3540	ROJECT VERITAS VIDEO SHOWS TWITTER EMPLOYEE IL ,,. TLKING ABOUT HOW MUCH INFO THEY HAVE ON YOU I. . '_ gnu-\ufb01nk.-
2018-01-13 02:00:00	BBCNEWS	29	BBCNEWS_20180113_013000_Click/start/1800	OUTRAGE OVER TRUMP COMMENTS
2018-01-13 02:00:00	CNNW	40	CNNW_20180113_010000_Anderson_Cooper_360/start/3600	CNN FILM \"TROPHY\" AIRS SUNDAY AT 9PM\nCNN FILM \"TROPHY\" AIRS SUNDAY AT 9PM. . Jack Hanna Director Emeritus, Columbus Zoo
2018-01-13 02:00:00	MSNBCW	27	MSNBCW_20180113_010000_All_In_With_Chris_Hayes/start/3600	. 5 I! M RESPECT\nSEN. KAMALA HARRIS JOINS RACHEL LIVE COMING UP NEXT
2018-01-13 02:02:00	CNNW	62	CNNW_20180113_020000_Cuomo_Primetime/start/120	TRUMP ARRIVES AT MAR-A-LAGO AMID \"SHITHOLE COUNTRIES\u201c UPROAR
2018-01-13 02:03:00	BBCNEWS	21	BBCNEWS_20180113_020000_BBC_News/start/180	\u00e9ERT chvr ' '. Chiexzay'\nRUPERT COLVILLE. Chie! spokesman, UN Human Flights Otfice
2018-01-13 02:03:00	CNNW	54	CNNW_20180113_020000_Cuomo_Primetime/start/180	TRUMP ARRIVES AT MAR-A-LAGO AMID \"SHITHOLE COUNTRIES\u201c UPROAR\nWSJ: TRUMP LAWYER ARRANGED $13OK PAYMENT FOR. PORN STAR'S SILENCE A MONTH BEFORE 2O16 ELECTION
2018-01-13 02:05:00	BBCNEWS	5	BBCNEWS_20180113_020000_BBC_News/start/300	JAMES JEFFREY. Washington Institute for Near East Policy
2018-01-13 02:05:00	CNNW	62	CNNW_20180113_020000_Cuomo_Primetime/start/300	WSJ: TRUMP LAWYER ARRANGED $13OK PAYMENT FOR. PORN STAR'S SILENCE A MONTH BEFORE 2O16 ELECTION
2018-01-13 02:06:00	BBCNEWS	16	BBCNEWS_20180113_020000_BBC_News/start/360	GERMANY COALITION TALKS. Marathon talks end with breakthrough deal\nPERU PROTESTS. Fujimori supporters stage rally in Lima
2018-01-13 02:06:00	CNNW	25	CNNW_20180113_020000_Cuomo_Primetime/start/360	WSJ: TRUMP LAWYER ARRANGED $13OK PAYMENT FOR. PORN STAR'S SILENCE A MONTH BEFORE 2O16 ELECTION\nTRUMP DENIES \"SHITHOLE COUNTRIES\u201c SLUR SENATOR CONFIRMS HE SAID IT. . Corev Lewandowski Former Donald Trump Campaign Manager\nTRUMP...
2018-01-13 02:08:00	CNNW	31	CNNW_20180113_020000_Cuomo_Primetime/start/480	TRUMP DENIES \u201cSHITHOLE COUNTRIES\" SLUR, SENATOR CONFIRMS HE SAID IT\nTRUMP DENIES \"SHITHOLE COUNTRIES\u201c SLUR SENATOR CONFIRMS HE SAID IT. . Corev Lewandowski Former Donald Trump Campaign Manager\nTRUMP...
2018-01-13 02:09:00	CNNW	60	CNNW_20180113_020000_Cuomo_Primetime/start/540	TRUMP DENIES \u201cSHITHOLE COUNTRIES\" SLUR, SENATOR CONFIRMS HE SAID IT
2018-01-13 02:11:00	BBCNEWS	12	BBCNEWS_20180113_020000_BBC_News/start/660	STAN LAUREL FILM DISCOVERED
2018-01-13 02:11:00	CNNW	29	CNNW_20180113_020000_Cuomo_Primetime/start/660	TRUMP DENIES \u201cSHITHOLE COUNTRIES\" SLUR, SENATOR CONFIRMS HE SAID IT\nTRUMP DENIES \"SHITHOLE COUNTRIES\" SLUR SENATOR CONFIRMS HE SAID IT. . Corev Lewandowski Former Donald Trump Campaign Manager\nTRUMP...
2018-01-13 02:13:00	BBCNEWS	19	BBCNEWS_20180113_020000_BBC_News/start/780	TRUMP ON IMMIGRANTS. African Union demands apology from US president\nTRUMP ON IMMIGRANTS. Trump denies using offensive word about countries\nPETER BOWES. Los Angeles\nTRUMP ON IMMIGRANTS. Donald Trump...
2018-01-13 02:13:00	MSNBCW	11	MSNBCW_20180113_020000_The_Rachel_Maddow_Show/start/780	o. . . . declined to cement.. . A 7 ~,__'_\u2014_\nFRENCH PRESIDENT MACRON\u2019S CAMPAIGN HACKED BEFORE ELECTION
2018-01-13 02:14:00	BBCNEWS	12	BBCNEWS_20180113_020000_BBC_News/start/840	TRUMP MEDICAL RESULTS. More details set to be released to public next week\nTRUMP MEDICAL RESULTS. 71 -year-old underwent his first medical as president\nTRUMP MEDICAL RESULTS. President's doctor says Tvump is...
2018-01-13 02:14:00	CNNW	58	CNNW_20180113_020000_Cuomo_Primetime/start/840	TRUMP DENIES \u201cSHITHOLE COUNTRIES\" SLUR, SENATOR CONFIRMS HE SAID IT
2018-01-13 02:14:00	MSNBCW	29	MSNBCW_20180113_020000_The_Rachel_Maddow_Show/start/840	declined to comment.
2018-01-13 02:16:00	BBCNEWS	4	BBCNEWS_20180113_020000_BBC_News/start/960	Lord KERSLAKE. Chair, Manchester Arena Review
2018-01-13 02:16:00	CNNW	32	CNNW_20180113_020000_Cuomo_Primetime/start/960	TRUMP DENIES \"SHITHOLE COUNTRIES\" SLUR SENATOR CONFIRMS HE SAID IT. . Corev Lewandowski Former Donald Trump Campaign Manager\nTRUMP DENIES \u201cSHITHOLE COUNTRIES\" SLUR, SENATOR CONFIRMS HE SAID IT
2018-01-13 02:17:00	BBCNEWS	4	BBCNEWS_20180113_020000_BBC_News/start/1020	ANDY BURNHAM. Mayor O1 Greater Manchester
2018-01-13 02:17:00	CNNW	47	CNNW_20180113_020000_Cuomo_Primetime/start/1020	TRUMP DENIES \u201cSHITHOLE COUNTRIES\" SLUR, SENATOR CONFIRMS HE SAID IT\nTRUMP DENIES \"SHITHOLE COUNTRIES\u201c SLUR SENATOR CONFIRMS HE SAID IT. . Corev Lewandowski Former Donald Trump Campaign Manager
