2018-01-11 00:00:00	BBCNEWS	26	BBCNEWS_20180111_000000_	SEARCH FOR MH37O RESUMES\nCALIFORNIA MUDSLIDES
2018-01-11 00:55:00	BBCNEWS	18	BBCNEWS_20180111_003000_HARDtalk/start/1500	Carey Clark\nmy. mug. . Marc Kingham Austin O'Hara
2018-01-11 00:55:00	FOXNEWSW	23	FOXNEWSW_20180111_000000_The_Story_With_Martha_MacCallum/start/3300	ARL ROVE ON 2O18 MIDTERM ELECTIONS 7,:\nARL ROVE ON 2O18 MIDTERM ELECTIONS
2018-01-11 00:55:00	MSNBCW	5	MSNBCW_20180111_000000_Hardball_With_Chris_Matthews/start/3300	R LANGUAGE
2018-01-11 00:57:00	BBCNEWS	7	BBCNEWS_20180111_003000_HARDtalk/start/1620	FR'IISAYV O5:OO
2018-01-11 00:57:00	MSNBCW	3	MSNBCW_20180111_000000_Hardball_With_Chris_Matthews/start/3420	T1esiba\u00ae, in combination with TZDs (thiazo\ufb01dinediones), may cause. heart failure that can lead m death, even if you've nevev had heart Emn'dEgmln\ufb01
2018-01-11 00:58:00	CNNW	37	CNNW_20180111_000000_Erin_Burnett_OutFront/start/3480	THE REAL WORLD: WHITE HOUSE EDITION
2018-01-11 00:58:00	FOXNEWSW	9	FOXNEWSW_20180111_000000_The_Story_With_Martha_MacCallum/start/3480	drop15now.com
2018-01-11 01:00:00	CNNW	40	CNNW_20180111_000000_Erin_Burnett_OutFront/start/3600	NO CONCLUSION ABOUT \"NO COLLUSION\"\nTHE REAL WORLD: WHITE HOUSE EDITION
2018-01-11 01:01:00	CNNW	62	CNNW_20180111_010000_Anderson_Cooper_360/start/60	NO CONCLUSION ABOUT \"NO COLLUSION\
2018-01-11 01:02:00	FOXNEWSW	22	FOXNEWSW_20180111_010000_Tucker_Carlson_Tonight/start/120	IDGE RULES DACA MUST STAY IN PLACE FOR NOW\nl\u2014_. tUMP: DACA DEAL HAS GOT TO INCLUDE THE WALL t
2018-01-11 01:04:00	CNNW	34	CNNW_20180111_010000_Anderson_Cooper_360/start/240	NO CONCLUSION ABOUT \"NO COLLUSION\"\nNO CONCLUSION ABOUT \"NO COLLUSION\". . Sen. Mark Warner (D) Vice Chairman, Intelligence Committee\nNO CONCLUSION ABOUT \"NO COLLUSION\". ....
2018-01-11 01:04:00	FOXNEWSW	5	FOXNEWSW_20180111_010000_Tucker_Carlson_Tonight/start/240	MP CALLS FOR \"BILL OF LOVE\" ON DACA,
2018-01-11 01:05:00	FOXNEWSW	17	FOXNEWSW_20180111_010000_Tucker_Carlson_Tonight/start/300	l\u2014I. TRUMP: I'LL BE SIGNING IT I
2018-01-11 01:06:00	CNNW	50	CNNW_20180111_010000_Anderson_Cooper_360/start/360	PRES. TRUMP: \"NO COLLUSION,\" NO COMMITMENT TO TALK TO MUELLER\nPRES. TRUMP: \"NO COLLUSION,\" NO COMMITMENT TO TALK TO MUELLER. . Rep. Adam Schif'f (D) Ranking Member, Intelligence Committee
2018-01-11 01:06:00	MSNBCW	16	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/360	SEN. CHUCK GRASSLEY | $'L\u2019i\u2019T'\u00e9H\ufb01'JSElepv cm\nthe release of this transcript.
2018-01-11 01:07:00	BBCNEWS	17	BBCNEWS_20180111_010000_Newsday/start/420	PAKISTAN JOURNALIST ABDUCTION. Taha Siddiqui escaped attack by armed men\nCHINA TANKER EXPLOSION. Rescue teams retreat after an explosion on the ship\nNEWSDAVI\nCATHERINE DENEUVE #ME TOO LETTER. Men should be...
2018-01-11 01:07:00	FOXNEWSW	14	FOXNEWSW_20180111_010000_Tucker_Carlson_Tonight/start/420	@ BLOCKS TRUMP DECISION TO END DACA I\nENGRESS SHOULD ADDRESS FATE OF DACA F
2018-01-11 01:08:00	BBCNEWS	10	BBCNEWS_20180111_010000_Newsday/start/480	CATHERINE DENEUVE #ME Too LETTER. Men should be\"1reeto hit on\" women
2018-01-11 01:08:00	MSNBCW	9	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/480	REP. ERIC SWALWELL | LL32.?$L.'E$\u00a7\u201cL%MM.WFF\nMI H' ELWOLFF
2018-01-11 01:09:00	FOXNEWSW	36	FOXNEWSW_20180111_010000_Tucker_Carlson_Tonight/start/540	EPUBLICANS PRESS HARDER LINE ON IMMIGRATION\nDUSE REPUBLICANS RELEASE IMMIGRATION BILL I m
2018-01-11 01:11:00	MSNBCW	11	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/660	FMR. ASSISTANT SPECIAL. NICK AKERMAN WATFPGATF DPOSFCUTOP
2018-01-11 01:12:00	BBCNEWS	7	BBCNEWS_20180111_010000_Newsday/start/720	[:4. . . . NEWSDAV
2018-01-11 01:13:00	CNNW	3	CNNW_20180111_010000_Anderson_Cooper_360/start/780	Comparison based on minimum labeled dosing.
2018-01-11 01:17:00	CNNW	48	CNNW_20180111_010000_Anderson_Cooper_360/start/1020	PRES. TRUMP: \"NO COLLUSION,\" NO COMMITMENT TO TALK TO MUELLER\nPRES. TRUMP: \"NO COLLUSION,\" NO COMMITMENT TO TALK TO MUELLER. . James Schultz Former Trump White House Lawyer
2018-01-11 01:17:00	MSNBCW	12	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/1020	THE TRUMP SHOW
2018-01-11 01:18:00	BBCNEWS	3	BBCNEWS_20180111_010000_Newsday/start/1080	NEWSDAV
2018-01-11 01:20:00	MSNBCW	6	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/1200	starched white shirt cuff,
2018-01-11 01:24:00	BBCNEWS	15	BBCNEWS_20180111_010000_Newsday/start/1440	NEWSDAV '
2018-01-11 01:24:00	FOXNEWSW	21	FOXNEWSW_20180111_010000_Tucker_Carlson_Tonight/start/1440	EINSTEIN RELEASES TRANSCRIPT, DEFYING GOP
2018-01-11 01:24:00	MSNBCW	25	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/1440	[\"Breiibad News Daily,\u201d SiriusXM, Today\nLEON WOLF | Liii\u00e9\ufb01\ufb01\ufb01 Fm
2018-01-11 01:25:00	FOXNEWSW	4	FOXNEWSW_20180111_010000_Tucker_Carlson_Tonight/start/1500	> KIMBERLEY STRASSEL | WSJ EDITORIAL BOARD. . GOP LAWMAKERS INVESTIGATING WHETHER. nncclpp anMFn um: um Fm'c puccm pnnm:
2018-01-11 01:26:00	MSNBCW	10	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/1560	7' II'II: IKUMI\
2018-01-11 01:27:00	CNNW	7	CNNW_20180111_010000_Anderson_Cooper_360/start/1620	www.porscnemarln.com\nAmong PCPs and Pharmacists who use a branded OTC PPI.
2018-01-11 01:29:00	CNNW	45	CNNW_20180111_010000_Anderson_Cooper_360/start/1740	PRES. TRUMP SLAMS \"SHAM\" LIBEL LAWS\nPRES. TRUMP VOWS TO TAKE A \"STRONG LOOK\u201c AT \"SHAM\" LIBEL LAWS
2018-01-11 01:29:00	MSNBCW	12	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/1740	\u00e9g\ufb01m THE 2er AMENDMENT\nMICHAEL WOLFF. AUTHOR, \u201cFIRE AND FURY\u201c
2018-01-11 01:30:00	FOXNEWSW	11	FOXNEWSW_20180111_010000_Tucker_Carlson_Tonight/start/1800	JCKER: TECH RUINING OUR FREEDOM & PRIVACY\n\"BIG TECH\" BACKLASH. . _ A 'rnr'vwn FAD! cnm fnn\u00a7nkf. m \u2014
2018-01-11 01:30:00	MSNBCW	16	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/1800	MICHAEL WOLFF\n\u00e9r\ufb01\ufb01. MAMENDMENT
2018-01-11 01:32:00	FOXNEWSW	7	FOXNEWSW_20180111_010000_Tucker_Carlson_Tonight/start/1920	l\u2014'_. 5 TECHNOLOGY RUINING OUR LIVES? \\
2018-01-11 01:34:00	BBCNEWS	10	BBCNEWS_20180111_013000_Asia_Business_Report/start/240	Huawei was close to announcing a partnership with AT&T\nATM walked away from deal due to political pressure - media
2018-01-11 01:34:00	MSNBCW	17	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/2040	THE 257\"I\nJAY BERMAN I HELPED PASS 25TH AMENDMENT
2018-01-11 01:35:00	BBCNEWS	10	BBCNEWS_20180111_013000_Asia_Business_Report/start/300	2O17 was a good year for MA in Asia Paci\ufb01c\nAsia Paci\ufb01c made up 21.4% O1 Global MM in 2O17
2018-01-11 01:36:00	BBCNEWS	11	BBCNEWS_20180111_013000_Asia_Business_Report/start/360	Vijay Mal'ya made his fonurne with King\ufb01sher bee!\nHanna: MoneyGram failure could cast shadow on future deals
2018-01-11 01:37:00	CNNW	4	CNNW_20180111_010000_Anderson_Cooper_360/start/2220	I SATURDAY 7P
2018-01-11 01:37:00	MSNBCW	31	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/2220	25'\" AMENDMENT, SECTION 4\n25TH AMENDMENT, SECTION 4\nJAY BERMAN I HELPED PASS 25TH AMENDMENT
2018-01-11 01:39:00	CNNW	20	CNNW_20180111_010000_Anderson_Cooper_360/start/2340	AFTER TRUMP ADMIN. DROPS FLORIDA FROM OFFSHORE OIL. DRILLING PLAN, OREGON GOVERNOR ASKS WHAT ABOUT US?\nOREGON GOV. \"APPALLED\" AT PLAN TO LIFI' BAN ON OFFSHORE DRILLING. . Gov. Kate Brown (D) Oregon\nTRUMP ADMIN. DROPS FLORIDA FROM...
2018-01-11 01:39:00	FOXNEWSW	6	FOXNEWSW_20180111_010000_Tucker_Carlson_Tonight/start/2340	#METOO GONE TOO FAR? I\nARVEL cneygggmgggmcuxo OF MI\u00a7CONDUCT J. . m nn\ufb01nkr h
2018-01-11 01:39:00	MSNBCW	19	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/2340	JAY BERMAN I HELPED PASS 25TH AMENDMENT
2018-01-11 01:40:00	CNNW	42	CNNW_20180111_010000_Anderson_Cooper_360/start/2400	OREGON GOV. \"APPALLED\" AT PLAN TO LIFf BAN ON OFFSHORE DRILLING\nOREGON GOV. \"APPALLED\" AT PLAN TO LIFI' BAN ON OFFSHORE DRILLING. . Gov. Kate Brown (D) Oregon\nAFTER TRUMP ADMIN. DROPS FLORIDA FROM...
2018-01-11 01:41:00	BBCNEWS	3	BBCNEWS_20180111_013000_Asia_Business_Report/start/660	CALIFORNIA MUDSLIDES
2018-01-11 01:41:00	CNNW	39	CNNW_20180111_010000_Anderson_Cooper_360/start/2460	AFTER TRUMP ADMIN. DROPS FLORIDA FROM OFFSHORE OIL. DRILLING PLAN, OREGON GOVERNOR ASKS WHAT ABOUT US?\nOREGON GOV. \"APPALLED\" AT PLAN TO LIFI' BAN ON OFFSHORE DRILLING. . Gov. Kate Brown (D) Oregon
2018-01-11 01:41:00	FOXNEWSW	6	FOXNEWSW_20180111_010000_Tucker_Carlson_Tonight/start/2460	SEX SCANDAL AVALANCHE COMES FOR. HULK & SPIDER MAN CREATOR STAN LEE. . '_ fnn\u00a7nkf /.~ .....................
2018-01-11 01:42:00	MSNBCW	5	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/2520	Doctor dramatization.\nResults may vary.\nAvailable bv prescription onlv. Results mav varv.
2018-01-11 01:43:00	CNNW	15	CNNW_20180111_010000_Anderson_Cooper_360/start/2580	CUOMO PRIMETIME MINUTES AWAY\nCUOMO PRIMETIME MINUTES AWAY. . Chris Cuomo Anchor, Cuomo Primetime
2018-01-11 01:43:00	MSNBCW	9	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/2580	IiACADIA'
2018-01-11 01:45:00	BBCNEWS	13	BBCNEWS_20180111_013000_Asia_Business_Report/start/900	NICK MARSHALL-MCCORMACK. @nickmmbbc\nCOPA del REV - LAST 16. Real Madrid 2-2 Numancia (5-2 aggl
2018-01-11 01:47:00	BBCNEWS	13	BBCNEWS_20180111_014500_Sport_Today/start/120	'2'. . SPORT TODAV\nAUSTIN HALEWOOD. reponing
2018-01-11 01:47:00	CNNW	3	CNNW_20180111_010000_Anderson_Cooper_360/start/2820	URGENT SEARCH FOR TRAPPED MUDSLIDE SURVIVORS
2018-01-11 01:47:00	MSNBCW	7	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/2820	you were wrong when you\nIlulllc u PUIIIII-Iull Illul Wu: uulllcu. . in the Netherlands?\nfireplace about John Adams?
2018-01-11 01:48:00	BBCNEWS	8	BBCNEWS_20180111_014500_Sport_Today/start/180	NOVAK DJOKOVIC. World numbev14
2018-01-11 01:48:00	CNNW	31	CNNW_20180111_010000_Anderson_Cooper_360/start/2880	AT LEAST 17 DEAD, 1OO HOMES DESTROYED IN CALIFORNIA MUDSLIDES\nURGENT SEARCH FOR TRAPPED MUDSLIDE SURVIVORS\nDEATH TOLL RISES TO AT LEAST 17 IN CALIFORNIA MUDSLIDES
2018-01-11 01:49:00	BBCNEWS	4	BBCNEWS_20180111_014500_Sport_Today/start/240	SVDNEV INTERNATIONAL. Garbine Muguruza beat Kiki Benens 6-3 7-6
2018-01-11 01:49:00	CNNW	39	CNNW_20180111_010000_Anderson_Cooper_360/start/2940	DEATH TOLL RISES TO AT LEAST 17 IN CALIFORNIA MUDSLIDES\nDEATH TOLL RISES TO AT LEAST 17 IN CALIFORNIA MUDSLIDES. . Berkelev Johnson Mudslide Survivor
2018-01-11 01:50:00	BBCNEWS	25	BBCNEWS_20180111_014500_Sport_Today/start/300	SPORT TODAY\nK! SPORT TODAV I
2018-01-11 01:50:00	MSNBCW	14	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/3000	REP. DARRELL ISSA. (R) CALIFORNIA
2018-01-11 01:52:00	MSNBCW	47	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/3120	JLV EXODUS
2018-01-11 01:54:00	MSNBCW	19	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/3240	CORNELL BELCHER ' DEMOCRATIC POLLSTER
2018-01-11 01:55:00	FOXNEWSW	13	FOXNEWSW_20180111_010000_Tucker_Carlson_Tonight/start/3300	. ian.com/Drotect '
2018-01-11 02:00:00	MSNBCW	25	MSNBCW_20180111_010000_All_In_With_Chris_Hayes/start/3600	MANAFORT & GATES FACE MULTIPLE FELONY CHARGES IN MUELLER PROBE
2018-01-11 02:02:00	CNNW	60	CNNW_20180111_020000_Anderson_Cooper_360/start/120	TRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\" ON TALKING TO MUELLER
2018-01-11 02:03:00	MSNBCW	25	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/180	PUTIN-LINKED OLIGARCH FIRST SUED MANAFORT IN 2O14
2018-01-11 02:04:00	BBCNEWS	4	BBCNEWS_20180111_020000_BBC_News/start/240	BILL BROWN. Santa Barbara County Sheriff-Coroner
2018-01-11 02:04:00	FOXNEWSW	3	FOXNEWSW_20180111_020000_Hannity/start/240	IMP SLAMS RUSSIA INVESTIGATION, WON'T COMMIT mn. JO INTERVIEW WITH SPECIAL COUNSEL MUELLEL
2018-01-11 02:05:00	CNNW	41	CNNW_20180111_020000_Anderson_Cooper_360/start/300	CONWAY: IF THERE'S COLLUSION IT'S ON THE PART OF DEMOCRATS\nTRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\" ON TALKING TO MUELLER
2018-01-11 02:06:00	BBCNEWS	4	BBCNEWS_20180111_020000_BBC_News/start/360	VOUSSEF CHAHED. Tunisian Prime Minister
2018-01-11 02:06:00	CNNW	37	CNNW_20180111_020000_Anderson_Cooper_360/start/360	TRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEEll ON TALKING TO MUELLER. . Kellvanne Conway Counselor to President Trump\nCONWAY: IF THERE'S COLLUSION IT'S ON THE PART OF DEMOCRATS\nTRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\" ON TALKING TO MUELLER
2018-01-11 02:07:00	BBCNEWS	16	BBCNEWS_20180111_020000_BBC_News/start/420	PAKISTAN PROTESTS. Two killed in protests over child murder\nCOLOMBIA PEACE TALKS. Talks with ELN suspended after attacks\nHAMZA NASRI. Member of Fesh Nestannew
2018-01-11 02:07:00	CNNW	62	CNNW_20180111_020000_Anderson_Cooper_360/start/420	TRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\" ON TALKING TO MUELLER
2018-01-11 02:08:00	BBCNEWS	9	BBCNEWS_20180111_020000_BBC_News/start/480	COLOMBIA PEACE TALKS. Talks with ELN suspended after attacks
2018-01-11 02:08:00	CNNW	36	CNNW_20180111_020000_Anderson_Cooper_360/start/480	TRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEEll ON TALKING TO MUELLER. . Kellvanne Conway Counselor to President Trump\nTRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\" ON TALKING TO MUELLER
2018-01-11 02:08:00	MSNBCW	15	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/480	GEORGE W. BUSH PAINTINGS WERE FIRST LEAKED BY HACKER
2018-01-11 02:10:00	CNNW	39	CNNW_20180111_020000_Anderson_Cooper_360/start/600	CONWAY: NOBODY HERE TALKS ABOUT CLINTON
2018-01-11 02:10:00	FOXNEWSW	14	FOXNEWSW_20180111_020000_Hannity/start/600	ARA CARTER: CLINTON FUNDED DOSSIER WAS USED BY FBI. OBTAIN FISA WARRANTS ON TRUMP CAMPAIGN MEMBERS\nf: DOSSIER USED TO SURVEII. TRUMP CAMPAIGN @ \u00bb \u00e9
2018-01-11 02:11:00	CNNW	24	CNNW_20180111_020000_Anderson_Cooper_360/start/660	TRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL\nTRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\" ON TALKING TO MUELLER\nCONWAY: NOBODY HERE TALKS ABOUT CLINTON
2018-01-11 02:12:00	FOXNEWSW	7	FOXNEWSW_20180111_020000_Hannity/start/720	MARK MEADOWS (R). NORTH CAROLINA CONGRESSMAN
2018-01-11 02:13:00	CNNW	41	CNNW_20180111_020000_Anderson_Cooper_360/start/780	TRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL. . Kellvanne Conway Counselor to President Trump\nTRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL
2018-01-11 02:14:00	BBCNEWS	9	BBCNEWS_20180111_020000_BBC_News/start/840	ALPS BREAKTHROUGH
2018-01-11 02:14:00	CNNW	34	CNNW_20180111_020000_Anderson_Cooper_360/start/840	TRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL\nTRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL. . Kellvanne Conway Counselor to President Trump
2018-01-11 02:16:00	BBCNEWS	20	BBCNEWS_20180111_020000_BBC_News/start/960	CALIFORNIA MUDSLIDES\nCALIFORNIA MUDSLIDES. 13 people are still missing following the mudslides\nCALIFORNIA MUDSLIDES. 17 people are confirmed to have died...
2018-01-11 02:17:00	FOXNEWSW	12	FOXNEWSW_20180111_020000_Hannity/start/1020	UMP: THE RUSSIA \"WITCH HUNT CONTINUES\" @ 3
2018-01-11 02:18:00	BBCNEWS	10	BBCNEWS_20180111_020000_BBC_News/start/1080	CALIFORNIA MUDSLIDES. 17 people are confirmed to have died in 'he mudslides\nCALIFORNIA MUDSLIDES. 13 people are still missing following the mudslides\nCALIFORNIA MUDSLIDES. Rescue teams continue to search for...
2018-01-11 02:18:00	MSNBCW	61	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/1080	TRUMP APPOINTEE ASKED ABOUT CONNECTION To. RUSSIAN RANK DURING CONFIRMATION HFADING
2018-01-11 02:19:00	BBCNEWS	4	BBCNEWS_20180111_020000_BBC_News/start/1140	HUGH SCHOFIELD. Paris
2018-01-11 02:19:00	CNNW	27	CNNW_20180111_020000_Anderson_Cooper_360/start/1140	CONWAY: \"NOBODY HERE TALKS ABOUT CLINTON\". . . . Trump mentioned Clinton at least 3 times today\nO\u2019O advisor'
2018-01-11 02:20:00	CNNW	30	CNNW_20180111_020000_Anderson_Cooper_360/start/1200	CONWAY: \"NOBODY HERE TALKS ABOUT CLINTON\". . . . Trump mentioned Clinton at least 3 times today\nTRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL. . Kellvanne Conway Counselor to President Trump\nTRUMP INSISTS WALL MUST BE IN...
2018-01-11 02:21:00	CNNW	19	CNNW_20180111_020000_Anderson_Cooper_360/start/1260	TRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL\nCONWAY: \"NOBODY HERE TALKS ABOUT CLINTON\". . . . Trump mentioned Clinton at least 3 times today\nTRUMP INSISTS WALL MUST BE IN...
2018-01-11 02:21:00	MSNBCW	9	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/1260	GetSodaStream.com
2018-01-11 02:22:00	CNNW	62	CNNW_20180111_020000_Anderson_Cooper_360/start/1320	TRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL
2018-01-11 02:22:00	FOXNEWSW	5	FOXNEWSW_20180111_020000_Hannity/start/1320	GET AUTO CREDIT NOW
2018-01-11 02:24:00	CNNW	36	CNNW_20180111_020000_Anderson_Cooper_360/start/1440	TRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL\nTRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL. . Kellvanne Conway Counselor to President Trump\nCONWAY: MANUFACTURING IS BACK IN THIS...
2018-01-11 02:24:00	FOXNEWSW	43	FOXNEWSW_20180111_020000_Hannity/start/1440	ASHBACK: DEMS FLIP- FLOP ON IMMIGRATION\ncnv \"cu\": Ill EDT
2018-01-11 02:25:00	CNNW	38	CNNW_20180111_020000_Anderson_Cooper_360/start/1500	TRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL\nTRUMP: LIBEL LAWS ARE \"A SHAM AND A DISGRACE\". . Kellvanne Conway Counselor to President Trump\nTRUMP: LIBEL LAWS ARE \"A SHAM AND A...
2018-01-11 02:26:00	CNNW	44	CNNW_20180111_020000_Anderson_Cooper_360/start/1560	TRUMP: LIBEL LAWS ARE \"A SHAM AND A DISGRACE\"\nTRUMP: LIBEL LAWS ARE \"A SHAM AND A DISGRACE\". . Kellvanne Conway Counselor to President Trump\nTRUMP: LIBEL LAWS ARE l'A SHAM AND A...
2018-01-11 02:26:00	MSNBCW	19	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/1560	TRUMP OWES HUNDREDS OF MILLIONS TO DEUTSCHE BANK\nGILLIBRAND EXPRESSED CONCERN ABOUT. NOMINFF TO RUN nO1 CDIMINAI DIVISION
2018-01-11 02:28:00	MSNBCW	11	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/1680	GILLIBRAND EXPRESSED CONCERN ABOUT. NOMINFF TO mm OO.] CDIMINAI DIVISION\nNYT: SCHUMER REPORTEDLY \"NOT SUPPORTIVE\". O|: MANHATTAN us, ATI'ODNFY NOMINFF
2018-01-11 02:29:00	FOXNEWSW	7	FOXNEWSW_20180111_020000_Hannity/start/1740	DAN BONGINO. FORMER SECRET SERVICE AGENT
2018-01-11 02:32:00	CNNW	57	CNNW_20180111_020000_Anderson_Cooper_360/start/1920	SELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE
2018-01-11 02:33:00	FOXNEWSW	17	FOXNEWSW_20180111_020000_Hannity/start/1980	Cash today from your life insurance!\nCall 2OO-52O1 -q7nn\nSUBSCRIBE TODAY. VISIT lN-STORE OR OFFICEDEPOT.COM/INK
2018-01-11 02:34:00	CNNW	40	CNNW_20180111_020000_Anderson_Cooper_360/start/2040	SELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE. . Joe Arpaio (R) Arizona Senate Candidate\nSELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE\nSELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE. . Joe Arpaio Former...
2018-01-11 02:34:00	MSNBCW	12	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/2040	NATIONS WORK TO DEFEND ELECTORAL SYSTEMS AFI'ER 2O16 US. HACK
2018-01-11 02:36:00	CNNW	24	CNNW_20180111_020000_Anderson_Cooper_360/start/2160	SELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE. . Joe Arpaio Former Sheriff of Maricopa County, Arizona\nSELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE\nSELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE. . Joe Arpaio (R) Arizona...
2018-01-11 02:36:00	FOXNEWSW	21	FOXNEWSW_20180111_020000_Hannity/start/2160	PRESIDENT TRUMP SLAMS DEMOCRATS. AND RUSSIA COLLUSION CLAIMS
2018-01-11 02:36:00	MSNBCW	19	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/2160	mam. E. mg. m. . A:. . T.. m;\nNATIONS WORK TO DEFEND ELECTORAL SYSTEMS AFI'ER 2O16 US. HACK
2018-01-11 02:37:00	CNNW	27	CNNW_20180111_020000_Anderson_Cooper_360/start/2220	SELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE\nSELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE. . Joe Arpaio (R) Arizona Senate Candidate
2018-01-11 02:37:00	FOXNEWSW	26	FOXNEWSW_20180111_020000_Hannity/start/2220	SOUTH KOREAN PRESIDENT SAYS TRUMP. DESERVES CREDIT FOR NORTH KOREA TALKS
2018-01-11 02:37:00	MSNBCW	11	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/2220	m mm.. mm.\u201d. . a N. am. . mum-\u201cmm
2018-01-11 02:38:00	MSNBCW	28	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/2280	(D-MD) RANKING MEMBER. SEN- BEN CARDIN ' FODFIGN DFI ATIONS CMTF\nSENATE REPORT DETAILS KREMLIN ATTACKS ON U.S. DEMOCRACY
2018-01-11 02:40:00	CNNW	38	CNNW_20180111_020000_Anderson_Cooper_360/start/2400	DOES ARPAIO STILL BACK BIRTHER CONSPIRACY ABOUT OBAMA?\nDOES ARPAIO STILL BACK BIRTHER CONSPIRACY ABOUT OBAMA?. . Joe Arpaio (R) Arizona Senate Candidate\nDOES ARPAIO STILL BACK BIRTHER...
2018-01-11 02:40:00	MSNBCW	29	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/2400	RPT: TRUMP MUST ACT TO PREVENT RUSSIAN MEDDLING IN ELECTIONS\n(D-MD) RANKING MEMBER. SEN- BEN CARDIN ' FODFIGN PFI ATIONS CMTF\n(D-MD) RANKING MEMBER. SEN- BEN CARDIN ' FODFIGN DFI ATIONS...
2018-01-11 02:41:00	CNNW	36	CNNW_20180111_020000_Anderson_Cooper_360/start/2460	ARPAIO DEFENDS BIRTHER CONSPIRACY: \"WE HAVE THE EVIDENCE\". . Joe Arpaio (R) Arizona Senate Candidate\nSELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE\nARPAIO DEFENDS BIRTHER CONSPIRACY: \"WE HAVE THE EVIDENCEll
2018-01-11 02:41:00	MSNBCW	55	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/2460	SENATE REPORT DETAILS KREMLIN A'I'I'ACKS ON U.S. DEMOCRACY\n(D-MD) RANKING MEMBER. SEN- BEN CARDIN ' FOPFIGN PFI ATIONS CMTF
2018-01-11 02:42:00	MSNBCW	44	MSNBCW_20180111_020000_The_Rachel_Maddow_Show/start/2520	NEW SENATE REPORT SLAMS TRUMP FOR FAILING TO. DDOTFCT us, Fl FCTIONS FROM RUSSIAN ATTACKS\n(D-MD) RANKING MEMBER. SEN- BEN CARDIN ' FODFIGN DFI ATIONS CMTF
